Date,Open,High,Low,Close,Volume,Adj Close
1986-11-18,229.160004,229.320007,223.520004,223.830002,370600000,111.915001
1986-11-17,229.839996,230.649994,227.850006,229.139999,266600000,114.57
1986-11-14,228.240005,229.860001,227.210007,229.839996,344200000,114.919998
1986-11-13,232.199997,232.229996,228.240005,228.240005,328000000,114.120003
1986-11-12,232.720001,233.380005,231.199997,232.199997,324400000,116.099998
1986-11-11,231.889999,232.770004,231.740005,232.720001,237000000,116.360001
1986-11-10,231.529999,232.050003,230.300003,231.889999,240400000,115.945
1986-11-07,231.610001,232.029999,230.600006,231.529999,284600000,115.764999
1986-11-06,232.369995,232.869995,229.759995,231.610001,330600000,115.805
1986-11-05,232.070007,232.789993,230.789993,232.369995,366400000,116.184998
1986-11-04,231.949997,232.440002,230.380005,232.070007,326400000,116.035004
1986-11-03,229.520004,231.949997,229.449997,231.949997,276400000,115.974998
1986-10-31,229.240005,230.210007,228.720001,229.520004,294400000,114.760002
1986-10-30,226.399994,229.679993,226.399994,229.240005,388400000,114.620003
1986-10-29,225.139999,226.860001,224.789993,226.399994,328800000,113.199997
1986-10-28,225.259995,226.509995,224.729996,225.139999,291800000,112.57
1986-10-27,224.699997,225.360001,223.070007,225.259995,266400000,112.629997
1986-10-24,226.029999,226.660004,224.699997,224.699997,275000000,112.349998
1986-10-23,222.949997,226.619995,222.949997,226.029999,301800000,113.014999
1986-10-22,222.589996,223.470001,222.429993,222.949997,228000000,111.474998
1986-10-21,222.350006,223.100006,221.470001,222.589996,220000000,111.294998
1986-10-20,224.919998,224.919998,221.169998,222.350006,218000000,111.175003
1986-10-17,226.080002,226.080002,223.979996,224.919998,248200000,112.459999
1986-10-16,225.339996,226.679993,224.949997,226.080002,313800000,113.040001
1986-10-15,221.440002,225.50,221.360001,225.339996,288600000,112.669998
1986-10-14,221.889999,222.559998,220.179993,221.440002,233600000,110.720001
1986-10-13,221.470001,221.899994,220.820007,221.889999,109980000,110.945
1986-10-10,221.770004,222.410004,221.199997,221.470001,210200000,110.735001
1986-10-09,223.380005,224.880005,221.580002,221.770004,306800000,110.885002
1986-10-08,221.419998,223.589996,220.470001,223.339996,283400000,111.669998
1986-10-07,222.380005,222.820007,220.630005,221.419998,250200000,110.709999
1986-10-06,221.130005,223.089996,220.610001,222.380005,176500000,111.190002
1986-10-03,221.889999,224.059998,220.080002,221.130005,256200000,110.565002
1986-10-02,221.589996,222.490005,220.830002,221.889999,256200000,110.945
1986-10-01,219.619995,222.850006,219.619995,221.589996,287200000,110.794998
1986-09-30,217.979996,221.759995,217.979996,219.619995,249800000,109.809998
1986-09-29,219.789993,219.789993,215.910004,217.979996,231200000,108.989998
1986-09-26,219.220001,221.210007,218.110001,219.789993,230600000,109.894997
1986-09-25,224.029999,224.029999,218.25,219.210007,268600000,109.605003
1986-09-24,223.669998,225.029999,223.240005,224.029999,269200000,112.014999
1986-09-23,223.190002,223.949997,222.520004,223.669998,265200000,111.834999
1986-09-22,220.880005,223.190002,220.880005,223.190002,252200000,111.595001
1986-09-19,222.330002,222.330002,220.229996,220.880005,307800000,110.440002
1986-09-18,220.880005,222.339996,219.50,222.330002,264400000,111.165001
1986-09-17,221.809998,223.520004,220.759995,220.880005,282000000,110.440002
1986-09-16,221.690002,221.809998,218.119995,221.809998,262400000,110.904999
1986-09-15,220.210007,222.509995,219.039993,221.690002,311200000,110.845001
1986-09-12,224.139999,224.610001,218.729996,220.169998,481000000,110.084999
1986-09-11,234.759995,234.759995,223.660004,224.160004,475200000,112.080002
1986-09-10,235.440002,235.539993,233.779999,234.759995,280600000,117.379997
1986-09-09,235.380005,237.509995,234.570007,235.440002,275000000,117.720001
1986-09-08,236.410004,236.410004,234.190002,235.380005,306600000,117.690002
1986-09-05,238.779999,239.539993,235.990005,236.410004,361200000,118.205002
1986-09-04,234.309998,238.990005,234.259995,238.800003,378800000,119.400002
1986-09-03,232.75,234.330002,231.679993,234.309998,308600000,117.154999
1986-09-02,237.320007,237.509995,232.259995,232.75,271000000,116.375
1986-08-29,237.619995,238.809998,236.080002,237.320007,250600000,118.660004
1986-08-28,238.169998,238.240005,236.440002,237.619995,250200000,118.809998
1986-08-27,237.639999,239.369995,237.380005,238.169998,286600000,119.084999
1986-08-26,232.679993,237.699997,232.679993,237.639999,313200000,118.82
1986-08-25,234.419998,234.539993,232.449997,232.679993,208800000,116.339996
1986-08-22,233.699997,234.669998,233.279999,234.419998,236200000,117.209999
1986-08-21,234.139999,235.100006,233.080002,233.699997,270400000,116.849998
1986-08-20,230.940002,234.139999,230.919998,234.139999,313200000,117.07
1986-08-19,231.960007,232.240005,230.440002,230.940002,218600000,115.470001
1986-08-18,231.570007,232.419998,230.169998,231.960007,225600000,115.980003
1986-08-15,231.389999,231.860001,230.309998,231.570007,247000000,115.785004
1986-08-14,231.070007,232.110001,230.570007,231.389999,247600000,115.695
1986-08-13,228.970001,231.979996,228.470001,231.070007,312800000,115.535004
1986-08-12,226.270004,228.970001,225.850006,228.970001,263400000,114.485001
1986-08-11,222.669998,226.940002,222.570007,226.270004,251200000,113.135002
1986-08-08,222.910004,224.059998,222.110001,222.669998,212600000,111.334999
1986-08-07,222.899994,223.880005,222.210007,222.910004,244800000,111.455002
1986-08-06,223.050003,223.350006,221.389999,222.899994,255000000,111.449997
1986-08-05,222.100006,224.350006,222.070007,223.050003,306200000,111.525002
1986-08-04,220.460007,223.050003,217.800003,222.100006,260000000,111.050003
1986-08-01,222.160004,222.860001,220.190002,220.460007,229800000,110.230003
1986-07-31,222.949997,223.360001,221.860001,222.160004,225400000,111.080002
1986-07-30,220.369995,223.729996,218.830002,222.949997,293400000,111.474998
1986-07-29,221.570007,221.759995,220.110001,220.369995,231400000,110.184998
1986-07-28,226.139999,226.169998,221.039993,221.75,256000000,110.875
1986-07-25,224.050003,226.529999,224.050003,226.139999,264000000,113.07
1986-07-24,225.089996,225.25,223.199997,224.050003,269400000,112.025002
1986-07-23,225.229996,225.729996,224.529999,225.089996,266600000,112.544998
1986-07-22,223.580002,225.429993,223.110001,225.199997,277000000,112.599998
1986-07-21,224.160004,224.190002,223.029999,223.580002,212600000,111.790001
1986-07-18,222.960007,225.889999,220.919998,224.160004,299400000,112.080002
1986-07-17,222.639999,224.080002,222.600006,222.960007,264800000,111.480003
1986-07-16,221.440002,224.009995,221.440002,222.639999,321600000,111.32
1986-07-15,225.139999,225.410004,221.089996,221.440002,368000000,110.720001
1986-07-14,229.210007,229.210007,225.089996,225.160004,246400000,112.580002
1986-07-11,230.570007,230.699997,228.690002,229.210007,249000000,114.605003
1986-07-10,230.259995,230.759995,226.830002,230.570007,292400000,115.285004
1986-07-09,229.070007,230.679993,228.919998,230.259995,285800000,115.129997
1986-07-08,230.809998,230.809998,226.580002,229.070007,348200000,114.535004
1986-07-07,238.240005,238.259995,230.419998,230.809998,276400000,115.404999
1986-07-03,239.399994,239.600006,237.690002,238.240005,216600000,119.120003
1986-07-02,238.529999,239.820007,238.259995,239.399994,300000000,119.699997
1986-07-01,237.00,238.610001,236.789993,238.529999,295400000,119.264999
1986-06-30,236.570007,238.440002,236.350006,237.160004,270200000,118.580002
1986-06-27,236.059998,237.080002,236.020004,236.570007,247600000,118.285004
1986-06-26,236.419998,236.880005,235.160004,236.050003,268200000,118.025002
1986-06-25,234.75,237.490005,234.75,236.399994,323600000,118.199997
1986-06-24,233.399994,236.119995,232.589996,234.75,281200000,117.375
1986-06-23,235.860001,235.880005,232.539993,233.389999,247600000,116.695
1986-06-20,232.580002,235.880005,232.220001,235.880005,298200000,117.940002
1986-06-19,234.449997,234.660004,232.570007,232.580002,258000000,116.290001
1986-06-18,233.630005,234.639999,231.619995,234.460007,234000000,117.230003
1986-06-17,235.300003,235.509995,232.880005,233.630005,246200000,116.815002
1986-06-16,235.169998,235.949997,234.350006,235.300003,224200000,117.650002
1986-06-13,231.070007,235.679993,231.070007,235.169998,282400000,117.584999
1986-06-12,231.350006,231.50,230.440002,231.070007,218200000,115.535004
1986-06-11,229.990005,231.389999,229.419998,231.309998,254800000,115.654999
1986-06-10,229.789993,230.699997,228.279999,229.990005,250000000,114.995003
1986-06-09,235.690002,235.690002,229.539993,229.789993,246600000,114.894997
1986-06-06,235.270004,235.800003,233.899994,235.690002,221800000,117.845001
1986-06-05,233.639999,235.309998,232.880005,235.270004,221800000,117.635002
1986-06-04,235.300003,236.139999,232.220001,233.639999,234000000,116.82
1986-06-03,234.509995,235.300003,233.070007,235.300003,229400000,117.650002
1986-06-02,235.009995,236.839996,232.960007,234.509995,241200000,117.254997
1986-05-30,237.309998,238.429993,235.410004,236.050003,302400000,118.025002
1986-05-29,235.970001,237.649994,234.529999,237.309998,271400000,118.654999
1986-05-28,233.649994,236.690002,233.649994,235.970001,319200000,117.985001
1986-05-27,230.259995,233.649994,230.259995,233.649994,242400000,116.824997
1986-05-23,229.139999,231.539993,229.139999,230.259995,260400000,115.129997
1986-05-22,225.050003,229.350006,225.050003,229.139999,289800000,114.57
1986-05-21,226.110001,226.919998,225.050003,225.050003,234200000,112.525002
1986-05-20,222.919998,226.259995,222.600006,226.110001,226000000,113.055
1986-05-19,222.139999,223.429993,221.839996,222.919998,171680000,111.459999
1986-05-16,224.139999,224.139999,222.110001,222.139999,227000000,111.07
1986-05-15,227.820007,227.820007,223.800003,224.139999,263200000,112.07
1986-05-14,226.389999,227.820007,225.600006,227.820007,264200000,113.910004
1986-05-13,227.619995,227.800003,226.059998,226.389999,238400000,113.195
1986-05-12,228.020004,228.929993,227.149994,227.619995,250800000,113.809998
1986-05-09,227.509995,228.259995,226.050003,228.020004,274800000,114.010002
1986-05-08,226.979996,228.580002,226.389999,227.509995,272000000,113.754997
1986-05-07,227.399994,228.580002,224.910004,226.979996,259800000,113.489998
1986-05-06,228.970001,229.429993,227.399994,228.580002,242400000,114.290001
1986-05-05,225.839996,228.970001,225.839996,228.970001,204800000,114.485001
1986-05-02,226.259995,227.779999,225.160004,225.839996,252600000,112.919998
1986-05-01,226.610001,227.220001,225.279999,226.259995,293000000,113.129997
1986-04-30,231.649994,231.660004,226.429993,226.610001,295000000,113.305
1986-04-29,234.220001,234.820007,230.259995,231.649994,297600000,115.824997
1986-04-28,233.009995,234.229996,231.880005,234.220001,247800000,117.110001
1986-04-25,232.610001,233.75,231.529999,233.009995,284600000,116.504997
1986-04-24,231.830002,233.820007,231.830002,232.610001,293200000,116.305
1986-04-23,231.589996,231.830002,229.460007,231.830002,299400000,115.915001
1986-04-22,233.869995,234.720001,230.580002,231.589996,323000000,115.794998
1986-04-21,230.399994,233.949997,230.139999,233.869995,272200000,116.934998
1986-04-18,232.149994,232.600006,230.160004,230.399994,307200000,115.199997
1986-04-17,231.25,232.660004,230.949997,232.149994,322800000,116.074997
1986-04-16,226.820007,231.699997,226.820007,231.25,347600000,115.625
1986-04-15,226.160004,227.259995,225.529999,226.820007,247400000,113.410004
1986-04-14,224.580002,226.429993,223.830002,226.160004,213400000,113.080002
1986-04-11,225.270004,227.149994,223.830002,224.580002,278800000,112.290001
1986-04-10,222.679993,225.649994,222.479996,225.270004,369600000,112.635002
1986-04-09,223.190002,225.289993,221.119995,222.679993,312600000,111.339996
1986-04-08,218.460007,223.570007,218.460007,223.190002,292600000,111.595001
1986-04-07,218.399994,218.899994,215.889999,218.460007,259600000,109.230003
1986-04-04,221.770004,221.919998,217.990005,218.399994,294600000,109.199997
1986-04-03,225.00,225.880005,221.210007,221.770004,296400000,110.885002
1986-04-02,223.720001,225.00,222.240005,225.00,290600000,112.50
1986-04-01,227.600006,227.839996,222.949997,223.720001,334800000,111.860001
1986-03-31,227.600006,228.839996,226.910004,227.600006,268800000,113.800003
1986-03-27,226.389999,229.309998,226.389999,227.600006,356200000,113.800003
1986-03-26,223.210007,226.919998,223.210007,226.389999,323000000,113.195
1986-03-25,223.770004,223.770004,222.160004,223.210007,278600000,111.605003
1986-03-24,222.110001,224.199997,221.490005,223.770004,287600000,111.885002
1986-03-21,226.470001,227.130005,222.110001,222.110001,398200000,111.055
1986-03-20,225.389999,227.110001,225.389999,226.470001,296000000,113.235001
1986-03-19,225.720001,226.580002,224.649994,225.389999,300000000,112.695
1986-03-18,224.330002,226.899994,223.850006,225.720001,296000000,112.860001
1986-03-17,225.440002,225.440002,222.990005,224.330002,275000000,112.165001
1986-03-14,222.110001,225.440002,221.220001,225.440002,363800000,112.720001
1986-03-13,221.550003,222.960007,220.130005,222.110001,343000000,111.055
1986-03-12,221.419998,224.059998,221.399994,221.550003,420600000,110.775002
1986-03-11,216.289993,221.50,216.289993,221.419998,374600000,110.709999
1986-03-10,215.050003,216.729996,214.809998,216.289993,259800000,108.144997
1986-03-07,215.070007,216.220001,213.740005,215.050003,326400000,107.525002
1986-03-06,214.789993,215.940002,213.869995,215.070007,318000000,107.535004
1986-03-05,214.690002,214.889999,212.679993,214.789993,309200000,107.394997
1986-03-04,216.169998,218.089996,214.259995,214.710007,349000000,107.355003
1986-03-03,217.570007,217.570007,215.080002,216.169998,285400000,108.084999
1986-02-28,218.789993,219.929993,216.789993,217.570007,383400000,108.785004
1986-02-27,216.75,219.00,215.330002,218.789993,363400000,109.394997
1986-02-26,216.289993,217.419998,215.789993,216.75,316000000,108.375
1986-02-25,217.139999,217.220001,215.139999,216.389999,296000000,108.195
1986-02-24,217.529999,218.169998,215.990005,217.139999,289400000,108.57
1986-02-21,215.029999,217.580002,215.029999,217.570007,355200000,108.785004
1986-02-20,211.839996,215.029999,211.220001,215.029999,279400000,107.514999
1986-02-19,214.539993,215.399994,211.800003,211.839996,304000000,105.919998
1986-02-18,212.380005,214.589996,211.669998,214.539993,320400000,107.269997
1986-02-14,210.160004,212.380005,209.589996,212.380005,311200000,106.190002
1986-02-13,208.070007,210.190002,207.389999,210.160004,273000000,105.080002
1986-02-12,208.259995,208.539993,207.009995,208.070007,272800000,104.035004
1986-02-11,208.889999,209.320007,207.839996,208.259995,282600000,104.129997
1986-02-10,207.490005,208.970001,207.270004,208.889999,259800000,104.445
1986-02-07,206.25,208.520004,203.570007,207.490005,288800000,103.745003
1986-02-06,205.490005,207.559998,205.380005,206.25,292200000,103.125
1986-02-05,205.50,205.789993,203.520004,205.490005,268600000,102.745003
1986-02-04,206.580002,207.059998,203.380005,205.50,351400000,102.75
1986-02-03,204.00,206.770004,203.850006,206.580002,290600000,103.290001
1986-01-31,202.089996,204.919998,201.860001,204.00,287000000,102.00
1986-01-30,203.460007,204.649994,201.889999,202.089996,250600000,101.044998
1986-01-29,203.25,205.630005,203.25,203.460007,387600000,101.730003
1986-01-28,201.00,203.25,200.889999,203.25,291400000,101.625
1986-01-27,199.929993,201.479996,199.929993,201.00,245800000,100.50
1986-01-24,197.970001,200.039993,197.820007,199.929993,257800000,99.964996
1986-01-23,196.710007,198.320007,195.809998,197.970001,260600000,98.985001
1986-01-22,199.520004,199.759995,196.580002,196.710007,262400000,98.355003
1986-01-21,201.330002,201.619995,198.690002,199.520004,256600000,99.760002
1986-01-20,202.350006,202.350006,200.330002,201.330002,170680000,100.665001
1986-01-17,203.740005,203.759995,201.399994,202.350006,264200000,101.175003
1986-01-16,202.869995,203.740005,201.929993,203.740005,261000000,101.870003
1986-01-15,201.210007,202.899994,201.190002,202.869995,244800000,101.434998
1986-01-14,201.419998,202.089996,200.570007,201.210007,227800000,100.605003
1986-01-13,200.490005,201.539993,200.080002,201.419998,217400000,100.709999
1986-01-10,201.259995,202.289993,200.039993,200.610001,245600000,100.305
1986-01-09,202.520004,202.520004,199.210007,201.259995,353000000,100.629997
1986-01-08,208.639999,209.259995,201.660004,202.520004,360600000,101.260002
1986-01-07,205.580002,208.639999,205.580002,208.639999,306000000,104.32
1986-01-06,205.539993,205.800003,204.550003,205.580002,199220000,102.790001
1986-01-03,204.190002,205.649994,204.190002,205.539993,210000000,102.769997
1986-01-02,206.020004,206.029999,203.589996,204.190002,197920000,102.095001
